created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2022-05-08 15:56:12+00:00,"Mom, I have no idea how you did what you did.  You kept us both safe inside your heart. Thank you for sharing your strength and for all the sacrifices you made. I love you. https://t.co/13WsOkBNTi",1203,32172,[],[],,,http://twitter.com/download/iphone,
2022-05-08 05:10:40+00:00,@BillyM2k Yep. Me neither.,56,843,[],['BillyM2k'],,,http://twitter.com/download/iphone,
2022-05-08 02:40:53+00:00,Too many of our elected officials are still using these techniques…https://t.co/wnIU6FkR4m,862,7410,[],[],,,http://twitter.com/download/iphone,https://t.co/wnIU6FkR4m
2022-04-30 23:30:49+00:00,Bill is without doubt one of the smartest people I know and always worth listening to. Most people dramatically underestimate the remarkableness of this bull run. Such things are unstoppable … until they aren’t.  Markets teach. The lessons can be painful. https://t.co/4DjgEvr0tg,1525,13056,[],[],,,http://twitter.com/download/iphone,https://t.co/4DjgEvr0tg
2022-04-29 21:44:01+00:00,@zebulgar You’ve read seveneves 12 times?!!! Amazing. I knew you were a good follow!,15,926,[],['zebulgar'],,,http://twitter.com/download/iphone,
2022-04-28 21:23:33+00:00,So damn cool. Congrats to MiMi and the whole Mars helicopter team. https://t.co/8KWQoLbtHV,265,3460,[],[],,,http://twitter.com/download/iphone,https://t.co/8KWQoLbtHV
2022-04-27 14:05:08+00:00,Now THAT’S a good use of twitter. https://t.co/R2fiTCJYO8,263,6925,[],[],,,http://twitter.com/download/iphone,https://t.co/R2fiTCJYO8
2022-04-26 01:06:11+00:00,But we’ll see. Musk is extremely good at navigating this kind of complexity.,666,11307,[],[],,,http://twitter.com/download/iphone,
2022-04-26 01:05:05+00:00,"My own answer to this question is probably not. The more likely outcome in this regard is complexity in China for Tesla, rather than censorship at Twitter.",511,7240,[],[],,,http://twitter.com/download/iphone,
2022-04-26 00:11:03+00:00,Agree — this is a fascinating piece — no one drawn as a cartoon. Thanks for the link and reco. https://t.co/92rd4a1g6o,319,5121,[],[],,,http://twitter.com/download/iphone,https://t.co/92rd4a1g6o
2022-04-25 23:29:44+00:00,Interesting question. Did the Chinese government just gain a bit of leverage over the town square? https://t.co/jTiEnabP6T,5121,27900,[],[],,,http://twitter.com/download/iphone,https://t.co/jTiEnabP6T
2022-04-21 04:42:11+00:00,One of the many steps we’re making to meet our Climate Pledge commitment. https://t.co/GnglKW2kDI,170,2129,[],[],,,http://twitter.com/download/iphone,https://t.co/GnglKW2kDI
2022-04-19 21:33:54+00:00,"Pls consider taking a moment and voting for Van Jones and Uncommon Ground. He’s a passionate, courageous leader with a big tent approach — a unifier who stays focused on the mission and takes help from all corners. We’d all be a bit better off if more people took that approach. https://t.co/hPHcgbOWz5",103,1172,[],[],,,http://twitter.com/download/iphone,https://t.co/hPHcgbOWz5
2022-04-19 01:46:52+00:00,Here’s the short version…https://t.co/g6aToK1Ikk,108,1170,[],[],,,http://twitter.com/download/iphone,https://t.co/g6aToK1Ikk
2022-04-19 01:44:18+00:00,https://t.co/lsjYrvanye,202,1833,[],[],,,http://twitter.com/download/iphone,
2022-04-19 01:42:23+00:00,"This piece by Jonathan Haidt is thoughtful, beautifully written, and important. Very worth the long read. https://t.co/45ELZ829JW",1653,10253,[],[],,,http://twitter.com/download/iphone,https://t.co/45ELZ829JW
2022-04-18 14:30:25+00:00,"RT @paulg: Wow is this good. Every would-be startup founder should read this. Everyone who cares about the future, because this is what the…",835,0,[],['paulg'],,,http://twitter.com/download/iphone,
2022-04-15 19:15:06+00:00,@IrishEcom @JakubSzunyogh Yeah you have good hair. 😊 Nice meeting you and all the best.,9,364,[],"['IrishEcom', 'JakubSzunyogh']",,,http://twitter.com/download/iphone,
2022-04-14 19:37:15+00:00,@dwarkesh_sp @joodaloop You’re thoughtful and thought-provoking. Gratitude. Please keep it up!,19,1343,[],"['dwarkesh_sp', 'joodaloop']",,,http://twitter.com/download/iphone,
2022-04-10 20:23:37+00:00,Or do portion. Worked out great and makes it easy for employees who want to volunteer. https://t.co/r0dZWsMxWT https://t.co/NbUNl1bkJ3,1941,36279,[],[],,,http://twitter.com/download/iphone,https://t.co/r0dZWsMxWT
2022-04-10 15:54:12+00:00,RT @pmarca: The bill for magical thinking arrives with unpredictable timing but thunderous force.,321,0,[],['pmarca'],,,http://twitter.com/download/iphone,
