created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2016-08-17 15:39:20+00:00,Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate. https://t.co/0kbF22nnm4,3748,13127,['DisarmHate'],[],,,http://twitter.com,
2016-08-16 20:02:17+00:00,RT @WhiteHouse: Here's how today's new actions will spur innovation and promote more efficient vehicles: https://t.co/WoV9454Y4B https://t.…,397,0,[],['WhiteHouse'],,,http://twitter.com,https://t.co/WoV9454Y4B
2016-08-16 18:48:31+00:00,We’re taking important steps to help guarantee the basic security of paid family leave. https://t.co/yvRhINmIGA #LeadOnLeave,491,2003,['LeadOnLeave'],[],,,http://twitter.com,https://t.co/yvRhINmIGA
2016-08-16 16:34:06+00:00,Senate leaders must stop obstructing our Supreme Court. Take a stand and show your support. https://t.co/1AaykUkmvn #DoYourJob,930,3025,['DoYourJob'],[],,,http://twitter.com,https://t.co/1AaykUkmvn
2016-08-16 14:52:05+00:00,Reminder: It's the Senate's job to fairly consider Supreme Court nominees. #DoYourJob https://t.co/xrkYcRsLNw,2709,8486,['DoYourJob'],[],,,http://twitter.com,
2016-08-15 20:48:38+00:00,"Today, thousands of young DREAMers are able to fully contribute to our communities and our economy. https://t.co/szjWDVYm9X",1329,6047,[],[],,,http://twitter.com,
2016-08-15 18:50:25+00:00,Judge Garland deserves a fair hearing and an up-or-down vote. Add your voice and show your support: https://t.co/OVDjQVdx3v #DoYourJob,1047,3512,['DoYourJob'],[],,,http://twitter.com,https://t.co/OVDjQVdx3v
2016-08-15 17:07:35+00:00,It’s not too late. Senate leaders can still make this right and give Judge Garland an up-or-down vote. https://t.co/ysc4UvluR0,2340,7542,[],[],,,http://twitter.com,
2016-08-15 15:31:40+00:00,Editorial boards around the country agree: Our judicial system is too important to be used as a political football. https://t.co/f1INOTKcmL,823,2785,[],[],,,http://twitter.com,https://t.co/f1INOTKcmL
2016-08-13 18:56:56+00:00,"""There's no doubt that America has become a global leader in the fight against climate change."" —President Obama https://t.co/nuI6cbADqm",1018,5001,[],[],,,http://twitter.com,https://t.co/nuI6cbADqm
2016-08-13 17:44:19+00:00,"In the weekly address, President Obama discusses progress made in combating climate change—and what's left to do. https://t.co/nuI6cbADqm",704,3316,[],[],,,http://twitter.com,https://t.co/nuI6cbADqm
2016-08-12 21:55:01+00:00,Let's be clear: Senate leaders are playing political games with the Supreme Court. #DoYourJob https://t.co/EpPURJ3Dwa,2913,8766,['DoYourJob'],[],,,http://twitter.com,
2016-08-12 20:08:23+00:00,The Clean Power Plan will improve the future health and well-being of our children and families. #ActOnClimate https://t.co/Kw09SczeRv,1185,4550,['ActOnClimate'],[],,,http://twitter.com,
2016-08-12 18:39:17+00:00,"Not long ago, women could be charged more for health insurance—for being women. There's more to do: https://t.co/YQE99FTIoH #StandWithWomen",549,2218,['StandWithWomen'],[],,,http://twitter.com,https://t.co/YQE99FTIoH
2016-08-12 16:44:18+00:00,Equality isn't a zero-sum game. https://t.co/Gj2V95WzPO,1237,3706,[],[],,,http://twitter.com,
2016-08-12 15:17:03+00:00,Five months is long enough. It's time for a fair hearing and an up-or-down vote. https://t.co/PyMjLh8UJ8,3902,13948,[],[],,,http://twitter.com,
2016-08-11 21:58:25+00:00,Senate leaders continue to obstruct a full Supreme Court and it must stop—add your name if you agree: https://t.co/UWY4jtePG2 #DoYourJob,774,2347,['DoYourJob'],[],,,http://twitter.com,https://t.co/UWY4jtePG2
2016-08-11 20:33:29+00:00,Read what major news outlets are saying about the critical need for a fully functioning Supreme Court: https://t.co/phINUVx7gh,874,2685,[],[],,,http://twitter.com,https://t.co/phINUVx7gh
2016-08-11 18:51:00+00:00,"20 million more insured ✔️ 
15 million new jobs ✔️ 
A global climate agreement ✔️ 

Let's keep it going: https://t.co/bs3lO6xPr8",846,3365,[],[],,,http://twitter.com,https://t.co/bs3lO6xPr8
2016-08-11 17:34:34+00:00,Don't let misinformation go unchallenged. Join the @OFA Truth Team and get the facts to fight back: https://t.co/Vs5CT07FZm,579,1868,[],['OFA'],,,http://twitter.com,https://t.co/Vs5CT07FZm
2016-08-11 15:56:30+00:00,Being cynical is easy. It's having hope in the face of adversity that's hard—but essential. https://t.co/60rtFlFjWp,5327,14839,[],[],,,http://twitter.com,
2016-08-10 20:26:56+00:00,Grab one of these for all your progressive organizing travels. https://t.co/1sNkW0iJwY https://t.co/UlT5Wszne5,314,1909,[],[],,,http://twitter.com,https://t.co/1sNkW0iJwY
2016-08-10 17:36:47+00:00,Don't let the cynics win. Keep pushing for change with @OFA. https://t.co/uNYCHVCDWH,472,2176,[],['OFA'],,,http://twitter.com,https://t.co/uNYCHVCDWH
2016-08-10 15:37:25+00:00,We've accomplished so much as a movement—and it's thanks to the power of organizing. https://t.co/9VIhARMNvL,2923,10901,[],[],,,http://twitter.com,
2016-08-09 20:54:12+00:00,Judge Garland has now waited 146 days. That's shameful—and irresponsible. #DoYourJob https://t.co/JaP7YUQyOV,4615,10208,['DoYourJob'],[],,,http://twitter.com,
2016-08-09 19:01:12+00:00,Senate leaders are hamstringing our Supreme Court. This obstruction is unprecedented—and unacceptable: https://t.co/G3HWlzCJx6 #DoYourJob,912,2824,['DoYourJob'],[],,,http://twitter.com,https://t.co/G3HWlzCJx6
2016-08-09 16:59:27+00:00,Editorial boards from across the country have called on Senate leaders to fill the Supreme Court vacancy. https://t.co/oEPoijSThE,927,3124,[],[],,,http://twitter.com,https://t.co/oEPoijSThE
2016-08-09 14:59:58+00:00,RT @WhiteHouse: Watch @POTUS and @FLOTUS share their favorite Olympic memories—and cheer on #TeamUSA: https://t.co/p2YKF9yZhl https://t.co/…,964,0,['TeamUSA'],"['WhiteHouse', 'POTUS', 'FLOTUS']",,,http://twitter.com,https://t.co/p2YKF9yZhl
2016-08-08 21:00:26+00:00,President Obama has done more to improve energy efficiency than any previous U.S. leader. https://t.co/RnYnwaopaG #ActOnClimate,1345,5272,['ActOnClimate'],[],,,http://twitter.com,https://t.co/RnYnwaopaG
2016-08-08 19:41:06+00:00,Adding clean energy jobs is another way the U.S. is continuing to #ActOnClimate. https://t.co/EbM6XUrDRW,836,3264,['ActOnClimate'],[],,,http://twitter.com,
2016-08-08 18:13:28+00:00,Show your support for bold action to fight climate change. https://t.co/DnEYpzMPrY #ActOnClimate,412,1522,['ActOnClimate'],[],,,http://twitter.com,https://t.co/DnEYpzMPrY
2016-08-08 16:40:55+00:00,Americans across the country agree that we need bold action in the fight against climate change. #ActOnClimate https://t.co/znuajZ6CmE,1447,6298,['ActOnClimate'],[],,,http://twitter.com,
